trip_id,route_id,action,minimum_time,maximum_time,stop_id,latest_information_time,unique_trip_id
050150_7..S,7,STOPPED_OR_SKIPPED,1559392891.0,1559392907.0,715S,1559392907,050150_7..S_1559388095
050150_7..S,7,STOPPED_OR_SKIPPED,1559392967.0,1559392981.0,716S,1559392981,050150_7..S_1559388095
050150_7..S,7,STOPPED_OR_SKIPPED,1559393072.0,1559393102.0,718S,1559393102,050150_7..S_1559388095
050150_7..S,7,STOPPED_OR_SKIPPED,1559393227.0,1559393242.0,719S,1559393242,050150_7..S_1559388095
050150_7..S,7,STOPPED_OR_SKIPPED,1559393348.0,1559393362.0,720S,1559393362,050150_7..S_1559388095
050150_7..S,7,STOPPED_OR_SKIPPED,1559393422.0,1559393438.0,721S,1559393438,050150_7..S_1559388095
050150_7..S,7,STOPPED_OR_SKIPPED,1559393622.0,1559393638.0,723S,1559393638,050150_7..S_1559388095
050150_7..S,7,STOPPED_OR_SKIPPED,1559393728.0,1559393742.0,724S,1559393742,050150_7..S_1559388095
050150_7..S,7,STOPPED_OR_SKIPPED,1559393838.0,1559393853.0,725S,1559393853,050150_7..S_1559388095
050150_7..S,7,STOPPED_OR_SKIPPED,1559394003.0,1559394003.0,726S,1559394003,050150_7..S_1559388095
054950_7..S,7,STOPPED_OR_SKIPPED,1559394583.0,1559394599.0,701S,1559394599,054950_7..S_1559390986
054950_7..S,7,STOPPED_OR_SKIPPED,1559394689.0,1559394704.0,702S,1559394704,054950_7..S_1559390986
054950_7..S,7,STOPPED_OR_SKIPPED,1559394859.0,1559394874.0,705S,1559394874,054950_7..S_1559390986
054950_7..S,7,STOPPED_OR_SKIPPED,1559394964.0,1559394979.0,706S,1559394979,054950_7..S_1559390986
054950_7..S,7,STOPPED_OR_SKIPPED,1559395074.0,1559395089.0,707S,1559395089,054950_7..S_1559390986
054950_7..S,7,STOPPED_OR_SKIPPED,1559395194.0,1559395209.0,708S,1559395209,054950_7..S_1559390986
054950_7..S,7,STOPPED_OR_SKIPPED,1559395314.0,1559395329.0,709S,1559395329,054950_7..S_1559390986
054950_7..S,7,STOPPED_OR_SKIPPED,1559395465.0,1559395479.0,710S,1559395479,054950_7..S_1559390986
054950_7..S,7,STOPPED_OR_SKIPPED,1559395559.0,1559395575.0,711S,1559395575,054950_7..S_1559390986
054950_7..S,7,STOPPED_OR_SKIPPED,1559395649.0,1559395665.0,712S,1559395665,054950_7..S_1559390986
054950_7..S,7,STOPPED_OR_SKIPPED,1559395759.0,1559395775.0,713S,1559395775,054950_7..S_1559390986
054950_7..S,7,STOPPED_OR_SKIPPED,1559395835.0,1559395850.0,714S,1559395850,054950_7..S_1559390986
054950_7..S,7,STOPPED_OR_SKIPPED,1559395940.0,1559395955.0,715S,1559395955,054950_7..S_1559390986
054950_7..S,7,STOPPED_OR_SKIPPED,1559396030.0,1559396050.0,716S,1559396050,054950_7..S_1559390986
054950_7..S,7,STOPPED_OR_SKIPPED,1559396170.0,1559396185.0,718S,1559396185,054950_7..S_1559390986
054950_7..S,7,STOPPED_OR_SKIPPED,1559396306.0,1559396320.0,719S,1559396320,054950_7..S_1559390986
054950_7..S,7,STOPPED_OR_SKIPPED,1559396426.0,1559396440.0,720S,1559396440,054950_7..S_1559390986
054950_7..S,7,STOPPED_OR_SKIPPED,1559396520.0,1559396530.0,721S,1559396530,054950_7..S_1559390986
054950_7..S,7,STOPPED_OR_SKIPPED,1559396730.0,1559396750.0,723S,1559396750,054950_7..S_1559390986
054950_7..S,7,STOPPED_OR_SKIPPED,1559396820.0,1559396840.0,724S,1559396840,054950_7..S_1559390986
054950_7..S,7,STOPPED_OR_SKIPPED,1559396930.0,1559396946.0,725S,1559396946,054950_7..S_1559390986
054950_7..S,7,STOPPED_OR_SKIPPED,1559397006.0,1559397006.0,726S,1559397006,054950_7..S_1559390986
062150_7..S,7,STOPPED_AT,1559398862.0,1559398972.0,701S,1559398882,062150_7..S_1559395299
062150_7..S,7,STOPPED_OR_SKIPPED,1559399092.0,1559399109.0,702S,1559399109,062150_7..S_1559395299
062150_7..S,7,STOPPED_OR_SKIPPED,1559399289.0,1559399302.0,705S,1559399302,062150_7..S_1559395299
062150_7..S,7,STOPPED_OR_SKIPPED,1559399382.0,1559399392.0,706S,1559399392,062150_7..S_1559395299
062150_7..S,7,STOPPED_OR_SKIPPED,1559399472.0,1559399490.0,707S,1559399490,062150_7..S_1559395299
062150_7..S,7,STOPPED_OR_SKIPPED,1559399593.0,1559399613.0,708S,1559399613,062150_7..S_1559395299
062150_7..S,7,STOPPED_OR_SKIPPED,1559399683.0,1559399703.0,709S,1559399703,062150_7..S_1559395299
062150_7..S,7,STOPPED_OR_SKIPPED,1559399823.0,1559399840.0,710S,1559399840,062150_7..S_1559395299
062150_7..S,7,STOPPED_OR_SKIPPED,1559399913.0,1559399933.0,711S,1559399933,062150_7..S_1559395299
062150_7..S,7,STOPPED_OR_SKIPPED,1559400003.0,1559400023.0,712S,1559400023,062150_7..S_1559395299
062150_7..S,7,STOPPED_OR_SKIPPED,1559400113.0,1559400131.0,713S,1559400131,062150_7..S_1559395299
062150_7..S,7,STOPPED_OR_SKIPPED,1559400203.0,1559400223.0,714S,1559400223,062150_7..S_1559395299
062150_7..S,7,STOPPED_OR_SKIPPED,1559400293.0,1559400313.0,715S,1559400313,062150_7..S_1559395299
062150_7..S,7,STOPPED_OR_SKIPPED,1559400373.0,1559400391.0,716S,1559400391,062150_7..S_1559395299
062150_7..S,7,STOPPED_OR_SKIPPED,1559400553.0,1559400573.0,718S,1559400573,062150_7..S_1559395299
062150_7..S,7,STOPPED_OR_SKIPPED,1559400693.0,1559400703.0,719S,1559400703,062150_7..S_1559395299
062150_7..S,7,STOPPED_OR_SKIPPED,1559400813.0,1559400823.0,720S,1559400823,062150_7..S_1559395299
062150_7..S,7,STOPPED_OR_SKIPPED,1559400874.0,1559400894.0,721S,1559400894,062150_7..S_1559395299
062150_7..S,7,STOPPED_OR_SKIPPED,1559401094.0,1559401104.0,723S,1559401104,062150_7..S_1559395299
062150_7..S,7,STOPPED_OR_SKIPPED,1559401194.0,1559401213.0,724S,1559401213,062150_7..S_1559395299
062150_7..S,7,STOPPED_OR_SKIPPED,1559401284.0,1559401304.0,725S,1559401304,062150_7..S_1559395299
062150_7..S,7,STOPPED_OR_SKIPPED,1559401384.0,1559401384.0,726S,1559401384,062150_7..S_1559395299
124600_7..N,7,STOPPED_OR_SKIPPED,1559436224.0,1559436254.0,726N,1559436254,124600_7..N_1559432770
124600_7..N,7,STOPPED_OR_SKIPPED,1559436404.0,1559436424.0,725N,1559436424,124600_7..N_1559432770
124600_7..N,7,STOPPED_OR_SKIPPED,1559436494.0,1559436514.0,724N,1559436514,124600_7..N_1559432770
124600_7..N,7,STOPPED_OR_SKIPPED,1559436592.0,1559436605.0,723N,1559436605,124600_7..N_1559432770
124600_7..N,7,STOPPED_OR_SKIPPED,1559436785.0,1559436805.0,721N,1559436805,124600_7..N_1559432770
124600_7..N,7,STOPPED_OR_SKIPPED,1559436852.0,1559436865.0,720N,1559436865,124600_7..N_1559432770
124600_7..N,7,STOPPED_OR_SKIPPED,1559436985.0,1559437003.0,719N,1559437003,124600_7..N_1559432770
124600_7..N,7,STOPPED_OR_SKIPPED,1559437135.0,1559437155.0,718N,1559437155,124600_7..N_1559432770
124600_7..N,7,STOPPED_OR_SKIPPED,1559437686.0,1559437696.0,712N,1559437696,124600_7..N_1559432770
124600_7..N,7,STOPPED_OR_SKIPPED,1559438307.0,1559438324.0,707N,1559438324,124600_7..N_1559432770
124600_7..N,7,STOPPED_OR_SKIPPED,1559438627.0,1559438639.0,702N,1559438639,124600_7..N_1559432770
124600_7..N,7,STOPPED_OR_SKIPPED,1559438777.0,1559438777.0,701N,1559438777,124600_7..N_1559432770
117350_7..S,7,STOPPED_OR_SKIPPED,1559432029.0,1559432059.0,701S,1559432059,117350_7..S_1559428416
117350_7..S,7,STOPPED_OR_SKIPPED,1559432129.0,1559432139.0,702S,1559432139,117350_7..S_1559428416
117350_7..S,7,STOPPED_OR_SKIPPED,1559432319.0,1559432339.0,705S,1559432339,117350_7..S_1559428416
117350_7..S,7,STOPPED_OR_SKIPPED,1559432399.0,1559432419.0,706S,1559432419,117350_7..S_1559428416
117350_7..S,7,STOPPED_OR_SKIPPED,1559432509.0,1559432519.0,707S,1559432519,117350_7..S_1559428416
117350_7..S,7,STOPPED_OR_SKIPPED,1559432599.0,1559432619.0,708S,1559432619,117350_7..S_1559428416
117350_7..S,7,STOPPED_OR_SKIPPED,1559432690.0,1559432710.0,709S,1559432710,117350_7..S_1559428416
117350_7..S,7,STOPPED_OR_SKIPPED,1559432810.0,1559432830.0,710S,1559432830,117350_7..S_1559428416
117350_7..S,7,STOPPED_OR_SKIPPED,1559432870.0,1559432909.0,711S,1559432909,117350_7..S_1559428416
117350_7..S,7,STOPPED_OR_SKIPPED,1559432980.0,1559432999.0,712S,1559432999,117350_7..S_1559428416
117350_7..S,7,STOPPED_OR_SKIPPED,1559433100.0,1559433120.0,713S,1559433120,117350_7..S_1559428416
117350_7..S,7,STOPPED_OR_SKIPPED,1559433180.0,1559433190.0,714S,1559433190,117350_7..S_1559428416
117350_7..S,7,STOPPED_OR_SKIPPED,1559433260.0,1559433290.0,715S,1559433290,117350_7..S_1559428416
117350_7..S,7,STOPPED_OR_SKIPPED,1559433350.0,1559433360.0,716S,1559433360,117350_7..S_1559428416
117350_7..S,7,STOPPED_OR_SKIPPED,1559433481.0,1559433501.0,718S,1559433501,117350_7..S_1559428416
117350_7..S,7,STOPPED_OR_SKIPPED,1559433640.0,1559433681.0,719S,1559433681,117350_7..S_1559428416
117350_7..S,7,STOPPED_OR_SKIPPED,1559433771.0,1559433791.0,720S,1559433791,117350_7..S_1559428416
117350_7..S,7,STOPPED_OR_SKIPPED,1559433861.0,1559433881.0,721S,1559433881,117350_7..S_1559428416
117350_7..S,7,STOPPED_OR_SKIPPED,1559434061.0,1559434080.0,723S,1559434080,117350_7..S_1559428416
117350_7..S,7,STOPPED_OR_SKIPPED,1559434151.0,1559434171.0,724S,1559434171,117350_7..S_1559428416
117350_7..S,7,STOPPED_OR_SKIPPED,1559434262.0,1559434272.0,725S,1559434272,117350_7..S_1559428416
117350_7..S,7,STOPPED_OR_SKIPPED,1559434322.0,1559434322.0,726S,1559434322,117350_7..S_1559428416
044600_7..N,7,STOPPED_OR_SKIPPED,1559388254.0,1559388265.0,726N,1559388265,044600_7..N_1559384781
044600_7..N,7,STOPPED_OR_SKIPPED,1559388385.0,1559388405.0,725N,1559388405,044600_7..N_1559384781
044600_7..N,7,STOPPED_OR_SKIPPED,1559388496.0,1559388506.0,724N,1559388506,044600_7..N_1559384781
044600_7..N,7,STOPPED_OR_SKIPPED,1559388586.0,1559388604.0,723N,1559388604,044600_7..N_1559384781
044600_7..N,7,STOPPED_OR_SKIPPED,1559388786.0,1559388796.0,721N,1559388796,044600_7..N_1559384781
044600_7..N,7,STOPPED_OR_SKIPPED,1559388856.0,1559388876.0,720N,1559388876,044600_7..N_1559384781
044600_7..N,7,STOPPED_OR_SKIPPED,1559388966.0,1559388984.0,719N,1559388984,044600_7..N_1559384781
044600_7..N,7,STOPPED_OR_SKIPPED,1559389116.0,1559389136.0,718N,1559389136,044600_7..N_1559384781
044600_7..N,7,STOPPED_OR_SKIPPED,1559389697.0,1559389715.0,712N,1559389715,044600_7..N_1559384781
044600_7..N,7,STOPPED_OR_SKIPPED,1559389697.0,1559390508.0,707N,1559389715,044600_7..N_1559384781
044600_7..N,7,STOPPED_OR_SKIPPED,1559390648.0,1559390725.0,702N,1559390665,044600_7..N_1559384781
044600_7..N,7,STOPPED_OR_SKIPPED,1559390849.0,1559390849.0,701N,1559390849,044600_7..N_1559384781
063000_7..N,7,STOPPED_OR_SKIPPED,1559399319.0,1559399332.0,726N,1559399332,063000_7..N_1559395819
063000_7..N,7,STOPPED_OR_SKIPPED,1559399472.0,1559399490.0,725N,1559399490,063000_7..N_1559395819
063000_7..N,7,STOPPED_OR_SKIPPED,1559399593.0,1559399613.0,724N,1559399613,063000_7..N_1559395819
063000_7..N,7,STOPPED_OR_SKIPPED,1559399683.0,1559399703.0,723N,1559399703,063000_7..N_1559395819
063000_7..N,7,STOPPED_OR_SKIPPED,1559399913.0,1559399933.0,721N,1559399933,063000_7..N_1559395819
063000_7..N,7,STOPPED_OR_SKIPPED,1559399993.0,1559400003.0,720N,1559400003,063000_7..N_1559395819
063000_7..N,7,STOPPED_OR_SKIPPED,1559400131.0,1559400143.0,719N,1559400143,063000_7..N_1559395819
063000_7..N,7,STOPPED_OR_SKIPPED,1559400323.0,1559400343.0,718N,1559400343,063000_7..N_1559395819
063000_7..N,7,STOPPED_OR_SKIPPED,1559400894.0,1559400904.0,712N,1559400904,063000_7..N_1559395819
063000_7..N,7,STOPPED_OR_SKIPPED,1559400894.0,1559401854.0,707N,1559400904,063000_7..N_1559395819
063000_7..N,7,STOPPED_OR_SKIPPED,1559402304.0,1559402324.0,702N,1559402324,063000_7..N_1559395819
063000_7..N,7,STOPPED_OR_SKIPPED,1559402424.0,1559402424.0,701N,1559402424,063000_7..N_1559395819
069350_7..S,7,STOPPED_AT,1559403175.0,1559403255.0,701S,1559403195,069350_7..S_1559399613
069350_7..S,7,STOPPED_OR_SKIPPED,1559403295.0,1559403315.0,702S,1559403315,069350_7..S_1559399613
069350_7..S,7,STOPPED_OR_SKIPPED,1559403542.0,1559403555.0,705S,1559403555,069350_7..S_1559399613
069350_7..S,7,STOPPED_OR_SKIPPED,1559403615.0,1559403635.0,706S,1559403635,069350_7..S_1559399613
069350_7..S,7,STOPPED_OR_SKIPPED,1559403726.0,1559403742.0,707S,1559403742,069350_7..S_1559399613
069350_7..S,7,STOPPED_OR_SKIPPED,1559403816.0,1559403832.0,708S,1559403832,069350_7..S_1559399613
069350_7..S,7,STOPPED_OR_SKIPPED,1559403906.0,1559403922.0,709S,1559403922,069350_7..S_1559399613
069350_7..S,7,STOPPED_OR_SKIPPED,1559404026.0,1559404046.0,710S,1559404046,069350_7..S_1559399613
069350_7..S,7,STOPPED_OR_SKIPPED,1559404092.0,1559404106.0,711S,1559404106,069350_7..S_1559399613
069350_7..S,7,STOPPED_OR_SKIPPED,1559404196.0,1559404212.0,712S,1559404212,069350_7..S_1559399613
069350_7..S,7,STOPPED_OR_SKIPPED,1559404306.0,1559404316.0,713S,1559404316,069350_7..S_1559399613
069350_7..S,7,STOPPED_OR_SKIPPED,1559404376.0,1559404396.0,714S,1559404396,069350_7..S_1559399613
069350_7..S,7,STOPPED_OR_SKIPPED,1559404456.0,1559404473.0,715S,1559404473,069350_7..S_1559399613
069350_7..S,7,STOPPED_OR_SKIPPED,1559404533.0,1559404563.0,716S,1559404563,069350_7..S_1559399613
069350_7..S,7,STOPPED_OR_SKIPPED,1559404686.0,1559404696.0,718S,1559404696,069350_7..S_1559399613
069350_7..S,7,STOPPED_OR_SKIPPED,1559404823.0,1559404836.0,719S,1559404836,069350_7..S_1559399613
069350_7..S,7,STOPPED_OR_SKIPPED,1559404943.0,1559404957.0,720S,1559404957,069350_7..S_1559399613
069350_7..S,7,STOPPED_OR_SKIPPED,1559405003.0,1559405017.0,721S,1559405017,069350_7..S_1559399613
069350_7..S,7,STOPPED_OR_SKIPPED,1559405217.0,1559405234.0,723S,1559405234,069350_7..S_1559399613
069350_7..S,7,STOPPED_OR_SKIPPED,1559405307.0,1559405324.0,724S,1559405324,069350_7..S_1559399613
069350_7..S,7,STOPPED_OR_SKIPPED,1559405414.0,1559405427.0,725S,1559405427,069350_7..S_1559399613
069350_7..S,7,STOPPED_OR_SKIPPED,1559405487.0,1559405487.0,726S,1559405487,069350_7..S_1559399613
074150_7..S,7,STOPPED_AT,1559406055.0,1559406115.0,701S,1559406067,074150_7..S_1559402505
074150_7..S,7,STOPPED_OR_SKIPPED,1559406218.0,1559406235.0,702S,1559406235,074150_7..S_1559402505
074150_7..S,7,STOPPED_OR_SKIPPED,1559406465.0,1559406478.0,705S,1559406478,074150_7..S_1559402505
074150_7..S,7,STOPPED_OR_SKIPPED,1559406556.0,1559406568.0,706S,1559406568,074150_7..S_1559402505
074150_7..S,7,STOPPED_OR_SKIPPED,1559406628.0,1559406648.0,707S,1559406648,074150_7..S_1559402505
074150_7..S,7,STOPPED_OR_SKIPPED,1559406718.0,1559406738.0,708S,1559406738,074150_7..S_1559402505
074150_7..S,7,STOPPED_OR_SKIPPED,1559406808.0,1559406828.0,709S,1559406828,074150_7..S_1559402505
074150_7..S,7,STOPPED_OR_SKIPPED,1559406948.0,1559406966.0,710S,1559406966,074150_7..S_1559402505
074150_7..S,7,STOPPED_OR_SKIPPED,1559407038.0,1559407058.0,711S,1559407058,074150_7..S_1559402505
074150_7..S,7,STOPPED_OR_SKIPPED,1559407128.0,1559407148.0,712S,1559407148,074150_7..S_1559402505
074150_7..S,7,STOPPED_OR_SKIPPED,1559407238.0,1559407256.0,713S,1559407256,074150_7..S_1559402505
074150_7..S,7,STOPPED_OR_SKIPPED,1559407328.0,1559407348.0,714S,1559407348,074150_7..S_1559402505
074150_7..S,7,STOPPED_OR_SKIPPED,1559407418.0,1559407438.0,715S,1559407438,074150_7..S_1559402505
074150_7..S,7,STOPPED_OR_SKIPPED,1559407509.0,1559407539.0,716S,1559407539,074150_7..S_1559402505
074150_7..S,7,STOPPED_OR_SKIPPED,1559407637.0,1559407649.0,718S,1559407649,074150_7..S_1559402505
074150_7..S,7,STOPPED_OR_SKIPPED,1559407769.0,1559407789.0,719S,1559407789,074150_7..S_1559402505
074150_7..S,7,STOPPED_OR_SKIPPED,1559407909.0,1559407927.0,720S,1559407927,074150_7..S_1559402505
074150_7..S,7,STOPPED_OR_SKIPPED,1559407989.0,1559407999.0,721S,1559407999,074150_7..S_1559402505
074150_7..S,7,STOPPED_OR_SKIPPED,1559408188.0,1559408199.0,723S,1559408199,074150_7..S_1559402505
074150_7..S,7,STOPPED_OR_SKIPPED,1559408279.0,1559408289.0,724S,1559408289,074150_7..S_1559402505
074150_7..S,7,STOPPED_OR_SKIPPED,1559408379.0,1559408399.0,725S,1559408399,074150_7..S_1559402505
074150_7..S,7,STOPPED_OR_SKIPPED,1559408439.0,1559408439.0,726S,1559408439,074150_7..S_1559402505
088550_7..S,7,STOPPED_OR_SKIPPED,1559414686.0,1559414706.0,701S,1559414706,088550_7..S_1559411142
088550_7..S,7,STOPPED_OR_SKIPPED,1559414776.0,1559414796.0,702S,1559414796,088550_7..S_1559411142
088550_7..S,7,STOPPED_OR_SKIPPED,1559414946.0,1559414966.0,705S,1559414966,088550_7..S_1559411142
088550_7..S,7,STOPPED_OR_SKIPPED,1559415026.0,1559415045.0,706S,1559415045,088550_7..S_1559411142
088550_7..S,7,STOPPED_OR_SKIPPED,1559415147.0,1559415165.0,707S,1559415165,088550_7..S_1559411142
088550_7..S,7,STOPPED_OR_SKIPPED,1559415267.0,1559415285.0,708S,1559415285,088550_7..S_1559411142
088550_7..S,7,STOPPED_OR_SKIPPED,1559415357.0,1559415377.0,709S,1559415377,088550_7..S_1559411142
088550_7..S,7,STOPPED_OR_SKIPPED,1559415467.0,1559415497.0,710S,1559415497,088550_7..S_1559411142
088550_7..S,7,STOPPED_OR_SKIPPED,1559415557.0,1559415575.0,711S,1559415575,088550_7..S_1559411142
088550_7..S,7,STOPPED_OR_SKIPPED,1559415647.0,1559415667.0,712S,1559415667,088550_7..S_1559411142
088550_7..S,7,STOPPED_OR_SKIPPED,1559415767.0,1559415787.0,713S,1559415787,088550_7..S_1559411142
088550_7..S,7,STOPPED_OR_SKIPPED,1559415835.0,1559415848.0,714S,1559415848,088550_7..S_1559411142
088550_7..S,7,STOPPED_OR_SKIPPED,1559415925.0,1559415938.0,715S,1559415938,088550_7..S_1559411142
088550_7..S,7,STOPPED_OR_SKIPPED,1559415998.0,1559416015.0,716S,1559416015,088550_7..S_1559411142
088550_7..S,7,STOPPED_OR_SKIPPED,1559416118.0,1559416138.0,718S,1559416138,088550_7..S_1559411142
088550_7..S,7,STOPPED_OR_SKIPPED,1559416268.0,1559416288.0,719S,1559416288,088550_7..S_1559411142
088550_7..S,7,STOPPED_OR_SKIPPED,1559416378.0,1559416396.0,720S,1559416396,088550_7..S_1559411142
088550_7..S,7,STOPPED_OR_SKIPPED,1559416468.0,1559416488.0,721S,1559416488,088550_7..S_1559411142
088550_7..S,7,STOPPED_OR_SKIPPED,1559416669.0,1559416686.0,723S,1559416686,088550_7..S_1559411142
088550_7..S,7,STOPPED_OR_SKIPPED,1559416759.0,1559416776.0,724S,1559416776,088550_7..S_1559411142
088550_7..S,7,STOPPED_OR_SKIPPED,1559416849.0,1559416869.0,725S,1559416869,088550_7..S_1559411142
088550_7..S,7,STOPPED_OR_SKIPPED,1559416989.0,1559416989.0,726S,1559416989,088550_7..S_1559411142
114150_7..S,7,STOPPED_OR_SKIPPED,1559430057.0,1559430067.0,701S,1559430067,114150_7..S_1559426504
114150_7..S,7,STOPPED_OR_SKIPPED,1559430147.0,1559430157.0,702S,1559430157,114150_7..S_1559426504
114150_7..S,7,STOPPED_OR_SKIPPED,1559430297.0,1559430307.0,705S,1559430307,114150_7..S_1559426504
114150_7..S,7,STOPPED_OR_SKIPPED,1559430377.0,1559430407.0,706S,1559430407,114150_7..S_1559426504
114150_7..S,7,STOPPED_OR_SKIPPED,1559430447.0,1559430467.0,707S,1559430467,114150_7..S_1559426504
114150_7..S,7,STOPPED_OR_SKIPPED,1559430557.0,1559430567.0,708S,1559430567,114150_7..S_1559426504
114150_7..S,7,STOPPED_OR_SKIPPED,1559430647.0,1559430657.0,709S,1559430657,114150_7..S_1559426504
114150_7..S,7,STOPPED_OR_SKIPPED,1559430738.0,1559430758.0,710S,1559430758,114150_7..S_1559426504
114150_7..S,7,STOPPED_OR_SKIPPED,1559430788.0,1559430818.0,711S,1559430818,114150_7..S_1559426504
114150_7..S,7,STOPPED_OR_SKIPPED,1559430878.0,1559430888.0,712S,1559430888,114150_7..S_1559426504
114150_7..S,7,STOPPED_OR_SKIPPED,1559430978.0,1559430998.0,713S,1559430998,114150_7..S_1559426504
114150_7..S,7,STOPPED_OR_SKIPPED,1559431048.0,1559431058.0,714S,1559431058,114150_7..S_1559426504
114150_7..S,7,STOPPED_OR_SKIPPED,1559431138.0,1559431148.0,715S,1559431148,114150_7..S_1559426504
114150_7..S,7,STOPPED_OR_SKIPPED,1559431208.0,1559431228.0,716S,1559431228,114150_7..S_1559426504
114150_7..S,7,STOPPED_OR_SKIPPED,1559431328.0,1559431348.0,718S,1559431348,114150_7..S_1559426504
114150_7..S,7,STOPPED_OR_SKIPPED,1559431458.0,1559431468.0,719S,1559431468,114150_7..S_1559426504
114150_7..S,7,STOPPED_OR_SKIPPED,1559431578.0,1559431608.0,720S,1559431608,114150_7..S_1559426504
114150_7..S,7,STOPPED_OR_SKIPPED,1559431668.0,1559431678.0,721S,1559431678,114150_7..S_1559426504
114150_7..S,7,STOPPED_OR_SKIPPED,1559431869.0,1559431878.0,723S,1559431878,114150_7..S_1559426504
114150_7..S,7,STOPPED_OR_SKIPPED,1559431959.0,1559431969.0,724S,1559431969,114150_7..S_1559426504
114150_7..S,7,STOPPED_OR_SKIPPED,1559432029.0,1559432059.0,725S,1559432059,114150_7..S_1559426504
114150_7..S,7,STOPPED_OR_SKIPPED,1559432419.0,1559432419.0,726S,1559432419,114150_7..S_1559426504
084550_7..S,7,STOPPED_OR_SKIPPED,1559412313.0,1559412323.0,701S,1559412323,084550_7..S_1559408750
084550_7..S,7,STOPPED_OR_SKIPPED,1559412453.0,1559412463.0,702S,1559412463,084550_7..S_1559408750
084550_7..S,7,STOPPED_OR_SKIPPED,1559412673.0,1559412693.0,705S,1559412693,084550_7..S_1559408750
084550_7..S,7,STOPPED_OR_SKIPPED,1559412754.0,1559412773.0,706S,1559412773,084550_7..S_1559408750
084550_7..S,7,STOPPED_OR_SKIPPED,1559412844.0,1559412864.0,707S,1559412864,084550_7..S_1559408750
084550_7..S,7,STOPPED_OR_SKIPPED,1559412934.0,1559412954.0,708S,1559412954,084550_7..S_1559408750
084550_7..S,7,STOPPED_OR_SKIPPED,1559413024.0,1559413044.0,709S,1559413044,084550_7..S_1559408750
084550_7..S,7,STOPPED_OR_SKIPPED,1559413134.0,1559413154.0,710S,1559413154,084550_7..S_1559408750
084550_7..S,7,STOPPED_OR_SKIPPED,1559413224.0,1559413244.0,711S,1559413244,084550_7..S_1559408750
084550_7..S,7,STOPPED_OR_SKIPPED,1559413344.0,1559413364.0,712S,1559413364,084550_7..S_1559408750
084550_7..S,7,STOPPED_OR_SKIPPED,1559413454.0,1559413474.0,713S,1559413474,084550_7..S_1559408750
084550_7..S,7,STOPPED_OR_SKIPPED,1559413535.0,1559413545.0,714S,1559413545,084550_7..S_1559408750
084550_7..S,7,STOPPED_OR_SKIPPED,1559413635.0,1559413655.0,715S,1559413655,084550_7..S_1559408750
084550_7..S,7,STOPPED_OR_SKIPPED,1559413715.0,1559413734.0,716S,1559413734,084550_7..S_1559408750
084550_7..S,7,STOPPED_OR_SKIPPED,1559413855.0,1559413865.0,718S,1559413865,084550_7..S_1559408750
084550_7..S,7,STOPPED_OR_SKIPPED,1559413985.0,1559414005.0,719S,1559414005,084550_7..S_1559408750
084550_7..S,7,STOPPED_OR_SKIPPED,1559414105.0,1559414125.0,720S,1559414125,084550_7..S_1559408750
084550_7..S,7,STOPPED_OR_SKIPPED,1559414185.0,1559414204.0,721S,1559414204,084550_7..S_1559408750
084550_7..S,7,STOPPED_OR_SKIPPED,1559414386.0,1559414396.0,723S,1559414396,084550_7..S_1559408750
084550_7..S,7,STOPPED_OR_SKIPPED,1559414486.0,1559414506.0,724S,1559414506,084550_7..S_1559408750
084550_7..S,7,STOPPED_OR_SKIPPED,1559414584.0,1559414596.0,725S,1559414596,084550_7..S_1559408750
084550_7..S,7,STOPPED_OR_SKIPPED,1559414686.0,1559414686.0,726S,1559414686,084550_7..S_1559408750
082950_7..S,7,STOPPED_OR_SKIPPED,1559411312.0,1559411322.0,701S,1559411322,082950_7..S_1559407789
082950_7..S,7,STOPPED_OR_SKIPPED,1559411442.0,1559411462.0,702S,1559411462,082950_7..S_1559407789
082950_7..S,7,STOPPED_OR_SKIPPED,1559411702.0,1559411722.0,705S,1559411722,082950_7..S_1559407789
082950_7..S,7,STOPPED_OR_SKIPPED,1559411792.0,1559411812.0,706S,1559411812,082950_7..S_1559407789
082950_7..S,7,STOPPED_OR_SKIPPED,1559411882.0,1559411902.0,707S,1559411902,082950_7..S_1559407789
082950_7..S,7,STOPPED_OR_SKIPPED,1559411993.0,1559412013.0,708S,1559412013,082950_7..S_1559407789
082950_7..S,7,STOPPED_OR_SKIPPED,1559412083.0,1559412103.0,709S,1559412103,082950_7..S_1559407789
082950_7..S,7,STOPPED_OR_SKIPPED,1559412203.0,1559412223.0,710S,1559412223,082950_7..S_1559407789
082950_7..S,7,STOPPED_OR_SKIPPED,1559412293.0,1559412313.0,711S,1559412313,082950_7..S_1559407789
082950_7..S,7,STOPPED_OR_SKIPPED,1559412373.0,1559412392.0,712S,1559412392,082950_7..S_1559407789
082950_7..S,7,STOPPED_OR_SKIPPED,1559412483.0,1559412493.0,713S,1559412493,082950_7..S_1559407789
082950_7..S,7,STOPPED_OR_SKIPPED,1559412553.0,1559412573.0,714S,1559412573,082950_7..S_1559407789
082950_7..S,7,STOPPED_OR_SKIPPED,1559412643.0,1559412663.0,715S,1559412663,082950_7..S_1559407789
082950_7..S,7,STOPPED_OR_SKIPPED,1559412723.0,1559412743.0,716S,1559412743,082950_7..S_1559407789
